"ElectionDate","Month","Day","Year","RaceCode","id","OfficeDesc","CountyCode","countynum","CountyName","NYT Mention","TBT Mention","Salience"
"11/2/2010",11,2,2010,10,"A102010","BALANCING THE FEDERAL BUDGET (A Nonbinding Referendum)","WAK",65,"Wakulla",0,0,0
"11/2/2010",11,2,2010,10,"A102010","BALANCING THE FEDERAL BUDGET (A Nonbinding Referendum)","WAL",66,"Walton",0,0,0
"11/2/2010",11,2,2010,10,"A102010","BALANCING THE FEDERAL BUDGET (A Nonbinding Referendum)","WAS",67,"Washington",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","ALA",1,"Alachua",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","BAK",2,"Baker",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","BAY",3,"Bay",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","BRA",4,"Bradford",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","BRE",5,"Brevard",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","BRO",6,"Broward",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","CAL",7,"Calhoun",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","CHA",8,"Charlotte",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","CIT",9,"Citrus",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","CLA",10,"Clay",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","CLL",11,"Collier",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","CLM",12,"Columbia",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","DAD",13,"Miami-Dade",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","DES",14,"Desoto",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","DIX",15,"Dixie",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","DUV",16,"Duval",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","ESC",17,"Escambia",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","FLA",18,"Flagler",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","FRA",19,"Franklin",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","GAD",20,"Gadsden",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","GIL",21,"Gilchrist",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","GLA",22,"Glades",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","GUL",23,"Gulf",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","HAM",24,"Hamilton",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","HAR",25,"Hardee",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","HEN",26,"Hendry",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","HER",27,"Hernando",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","HIG",28,"Highlands",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","HIL",29,"Hillsborough",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","HOL",30,"Holmes",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","IND",31,"Indian River",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","JAC",32,"Jackson",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","JEF",33,"Jefferson",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","LAF",34,"Lafayette",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","LAK",35,"Lake",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","LEE",36,"Lee",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","LEO",37,"Leon",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","LEV",38,"Levy",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","LIB",39,"Liberty",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","MAD",40,"Madison",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","MAN",41,"Manatee",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","MON",42,"Monroe",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","MRN",43,"Marion",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","MRT",44,"Martin",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","NAS",45,"Nassau",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","OKA",46,"Okaloosa",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","OKE",47,"Okeechobee",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","ORA",48,"Orange",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","OSC",49,"Osceola",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","PAL",50,"Palm Beach",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","PAS",51,"Pasco",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","PIN",52,"Pinellas",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","POL",53,"Polk",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","PUT",54,"Putnam",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","SAN",55,"Santa Rosa",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","SAR",56,"Sarasota",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","SEM",57,"Seminole",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","STJ",58,"St. Johns",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","STL",59,"St. Lucie",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","SUM",60,"Sumter",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","SUW",61,"Suwannee",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","TAY",62,"Taylor",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","UNI",63,"Union",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","VOL",64,"Volusia",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","WAK",65,"Wakulla",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","WAL",66,"Walton",0,0,0
"11/6/2012",11,6,2012,1,"A012012","HEALTH CARE SERVICES","WAS",67,"Washington",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","ALA",1,"Alachua",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","BAK",2,"Baker",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","BAY",3,"Bay",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","BRA",4,"Bradford",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","BRE",5,"Brevard",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","BRO",6,"Broward",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","CAL",7,"Calhoun",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","CHA",8,"Charlotte",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","CIT",9,"Citrus",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","CLA",10,"Clay",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","CLL",11,"Collier",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","CLM",12,"Columbia",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","DAD",13,"Miami-Dade",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","DES",14,"Desoto",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","DIX",15,"Dixie",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","DUV",16,"Duval",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","ESC",17,"Escambia",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","FLA",18,"Flagler",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","FRA",19,"Franklin",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","GAD",20,"Gadsden",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","GIL",21,"Gilchrist",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","GLA",22,"Glades",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","GUL",23,"Gulf",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","HAM",24,"Hamilton",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","HAR",25,"Hardee",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","HEN",26,"Hendry",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","HER",27,"Hernando",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","HIG",28,"Highlands",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","HIL",29,"Hillsborough",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","HOL",30,"Holmes",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","IND",31,"Indian River",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","JAC",32,"Jackson",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","JEF",33,"Jefferson",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","LAF",34,"Lafayette",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","LAK",35,"Lake",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","LEE",36,"Lee",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","LEO",37,"Leon",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","LEV",38,"Levy",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","LIB",39,"Liberty",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","MAD",40,"Madison",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","MAN",41,"Manatee",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","MON",42,"Monroe",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","MRN",43,"Marion",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","MRT",44,"Martin",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","NAS",45,"Nassau",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","OKA",46,"Okaloosa",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","OKE",47,"Okeechobee",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","ORA",48,"Orange",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","OSC",49,"Osceola",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","PAL",50,"Palm Beach",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","PAS",51,"Pasco",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","PIN",52,"Pinellas",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","POL",53,"Polk",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","PUT",54,"Putnam",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","SAN",55,"Santa Rosa",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","SAR",56,"Sarasota",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","SEM",57,"Seminole",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","STJ",58,"St. Johns",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","STL",59,"St. Lucie",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","SUM",60,"Sumter",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","SUW",61,"Suwannee",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","TAY",62,"Taylor",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","UNI",63,"Union",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","VOL",64,"Volusia",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","WAK",65,"Wakulla",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","WAL",66,"Walton",0,0,0
"11/6/2012",11,6,2012,2,"A022012","VETERANS DISABLED DUE TO COMBAT INJURY; HOMESTEAD PROPERTY TAX DISCOUNT","WAS",67,"Washington",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","ALA",1,"Alachua",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","BAK",2,"Baker",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","BAY",3,"Bay",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","BRA",4,"Bradford",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","BRE",5,"Brevard",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","BRO",6,"Broward",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","CAL",7,"Calhoun",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","CHA",8,"Charlotte",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","CIT",9,"Citrus",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","CLA",10,"Clay",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","CLL",11,"Collier",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","CLM",12,"Columbia",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","DAD",13,"Miami-Dade",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","DES",14,"Desoto",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","DIX",15,"Dixie",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","DUV",16,"Duval",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","ESC",17,"Escambia",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","FLA",18,"Flagler",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","FRA",19,"Franklin",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","GAD",20,"Gadsden",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","GIL",21,"Gilchrist",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","GLA",22,"Glades",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","GUL",23,"Gulf",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","HAM",24,"Hamilton",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","HAR",25,"Hardee",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","HEN",26,"Hendry",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","HER",27,"Hernando",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","HIG",28,"Highlands",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","HIL",29,"Hillsborough",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","HOL",30,"Holmes",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","IND",31,"Indian River",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","JAC",32,"Jackson",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","JEF",33,"Jefferson",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","LAF",34,"Lafayette",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","LAK",35,"Lake",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","LEE",36,"Lee",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","LEO",37,"Leon",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","LEV",38,"Levy",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","LIB",39,"Liberty",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","MAD",40,"Madison",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","MAN",41,"Manatee",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","MON",42,"Monroe",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","MRN",43,"Marion",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","MRT",44,"Martin",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","NAS",45,"Nassau",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","OKA",46,"Okaloosa",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","OKE",47,"Okeechobee",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","ORA",48,"Orange",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","OSC",49,"Osceola",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","PAL",50,"Palm Beach",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","PAS",51,"Pasco",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","PIN",52,"Pinellas",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","POL",53,"Polk",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","PUT",54,"Putnam",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","SAN",55,"Santa Rosa",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","SAR",56,"Sarasota",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","SEM",57,"Seminole",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","STJ",58,"St. Johns",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","STL",59,"St. Lucie",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","SUM",60,"Sumter",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","SUW",61,"Suwannee",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","TAY",62,"Taylor",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","UNI",63,"Union",0,0,0
"11/6/2012",11,6,2012,3,"A032012","STATE GOVERNMENT REVENUE LIMITATION","VOL",64,"Volusia",0,0,0
